shipment_id,route_id,date,delay_minutes,cost_usd,temp_c,status
SHP17530,RT01,2018-08-21,9,95.51,3.5,in_transit
SHP17531,RT04,2018-08-22,6,43.2,6.1,in_transit
SHP17532,RT04,2018-08-23,7,41.65,9.7,delivered
SHP17533,RT04,2018-08-24,13,59.07,5.5,delivered
SHP17534,RT01,2018-08-25,10,56.65,2.5,in_transit
SHP17535,RT03,2018-08-26,10,38.32,4.2,in_transit
SHP17536,RT01,2018-08-27,12,57.07,6.3,delivered
SHP17537,RT02,2018-08-28,9,35.1,6.0,delivered
SHP17538,RT02,2018-08-29,10,85.81,7.4,delivered
SHP17539,RT02,2018-08-30,9,53.57,4.4,delivered
SHP17540,RT01,2018-08-31,10,89.77,8.3,delivered
SHP17541,RT03,2018-09-01,16,33.64,8.8,delivered
SHP17542,RT02,2018-09-02,4,74.85,5.5,delivered
SHP17543,RT01,2018-09-03,8,81.85,4.2,delivered
SHP17544,RT04,2018-09-04,13,33.49,3.8,failed
SHP17545,RT01,2018-09-05,17,36.66,5.6,delivered
SHP17546,RT02,2018-09-06,13,78.46,1.6,delivered
SHP17547,RT01,2018-09-07,10,34.24,5.2,delivered
SHP17548,RT02,2018-09-08,8,30.97,8.7,in_transit
SHP17549,RT02,2018-09-09,19,75.05,5.9,in_transit
SHP17550,RT04,2018-09-10,10,91.69,6.6,delivered
SHP17551,RT02,2018-09-11,10,52.72,4.4,delivered
SHP17552,RT04,2018-09-12,12,65.64,6.8,delivered
SHP17553,RT04,2018-09-13,9,63.16,6.2,delivered
SHP17554,RT03,2018-09-14,12,57.47,4.6,delivered
SHP17555,RT03,2018-09-15,10,95.81,3.8,delivered
SHP17556,RT03,2018-09-16,4,86.85,6.1,delivered
SHP17557,RT01,2018-09-17,9,99.73,9.2,in_transit
SHP17558,RT04,2018-09-18,6,81.7,5.4,in_transit
SHP17559,RT02,2018-09-19,10,47.72,4.9,in_transit
SHP17560,RT03,2018-09-20,9,89.19,9.6,delivered
SHP17561,RT02,2018-09-21,13,97.53,5.2,delivered
SHP17562,RT03,2018-09-22,5,94.0,5.0,delivered
SHP17563,RT03,2018-09-23,11,82.16,6.5,delivered
SHP17564,RT01,2018-09-24,6,41.67,9.3,in_transit
SHP17565,RT04,2018-09-25,8,59.55,5.1,delivered
SHP17566,RT01,2018-09-26,8,50.17,6.3,delivered
SHP17567,RT01,2018-09-27,18,44.28,4.9,delivered
SHP17568,RT04,2018-09-28,6,36.76,7.6,in_transit
SHP17569,RT04,2018-09-29,10,74.19,6.1,delivered
SHP17570,RT03,2018-09-30,8,87.96,2.8,delivered
SHP17571,RT02,2018-10-01,6,83.69,4.1,delivered
SHP17572,RT02,2018-10-02,10,41.68,2.8,delivered
SHP17573,RT03,2018-10-03,5,58.38,5.8,delivered
SHP17574,RT03,2018-10-04,14,91.39,4.4,delivered
SHP17575,RT02,2018-10-05,10,54.44,5.8,failed
SHP17576,RT03,2018-10-06,15,83.4,1.6,delivered
SHP17577,RT04,2018-10-07,8,55.28,1.2,failed
SHP17578,RT01,2018-10-08,10,53.19,3.4,delivered
SHP17579,RT01,2018-10-09,5,40.72,4.4,in_transit
SHP17580,RT01,2018-10-10,12,72.58,2.6,delivered
SHP17581,RT04,2018-10-11,7,82.71,4.1,delivered
SHP17582,RT04,2018-10-12,16,31.17,0.3,in_transit
SHP17583,RT03,2018-10-13,6,35.25,4.6,delivered
SHP17584,RT04,2018-10-14,10,54.59,4.8,delivered
SHP17585,RT04,2018-10-15,16,91.72,3.4,delivered
SHP17586,RT03,2018-10-16,13,65.58,2.3,failed
SHP17587,RT02,2018-10-17,11,73.3,5.1,delivered
SHP17588,RT01,2018-10-18,9,59.28,6.2,delivered
SHP17589,RT01,2018-10-19,14,41.07,5.0,delivered
SHP17590,RT04,2018-10-20,6,93.35,7.0,delivered
SHP17591,RT01,2018-10-21,6,73.59,5.7,in_transit
SHP17592,RT04,2018-10-22,20,76.47,6.1,delivered
SHP17593,RT02,2018-10-23,7,39.2,4.1,in_transit
SHP17594,RT04,2018-10-24,6,41.55,4.2,delivered
SHP17595,RT02,2018-10-25,8,34.78,7.2,delivered
SHP17596,RT04,2018-10-26,12,45.38,5.1,in_transit
SHP17597,RT02,2018-10-27,15,65.14,2.5,failed
SHP17598,RT04,2018-10-28,17,43.32,5.5,delivered
SHP17599,RT03,2018-10-29,11,80.44,7.1,delivered
SHP17600,RT03,2018-10-30,14,57.35,4.1,delivered
SHP17601,RT04,2018-10-31,10,85.44,6.8,delivered
SHP17602,RT03,2018-11-01,11,30.4,4.8,delivered
SHP17603,RT04,2018-11-02,11,31.47,2.5,delivered
SHP17604,RT01,2018-11-03,11,98.94,5.1,delivered
SHP17605,RT01,2018-11-04,9,59.54,5.8,in_transit
SHP17606,RT01,2018-11-05,6,98.88,3.6,delivered
SHP17607,RT01,2018-11-06,8,83.07,1.3,in_transit
SHP17608,RT03,2018-11-07,9,84.73,10.1,failed
SHP17609,RT01,2018-11-08,10,75.5,6.4,delivered
SHP17610,RT01,2018-11-09,9,38.92,4.6,delivered
SHP17611,RT04,2018-11-10,14,67.3,4.6,in_transit
SHP17612,RT03,2018-11-11,10,40.63,3.2,delivered
SHP17613,RT04,2018-11-12,10,51.89,2.2,delivered
SHP17614,RT01,2018-11-13,9,88.75,6.9,delivered
SHP17615,RT02,2018-11-14,9,82.68,6.6,in_transit
SHP17616,RT04,2018-11-15,11,38.13,8.9,delivered
SHP17617,RT01,2018-11-16,10,72.07,4.5,delivered
SHP17618,RT01,2018-11-17,5,84.4,1.9,delivered
SHP17619,RT04,2018-11-18,11,37.85,8.3,in_transit
SHP17620,RT01,2018-11-19,21,63.43,6.8,delivered
SHP17621,RT04,2018-11-20,7,81.37,6.3,delivered
SHP17622,RT04,2018-11-21,4,84.4,4.3,delivered
SHP17623,RT01,2018-11-22,14,74.39,4.7,failed
SHP17624,RT03,2018-11-23,8,55.03,6.9,delivered
SHP17625,RT02,2018-11-24,12,99.01,6.2,in_transit
SHP17626,RT04,2018-11-25,7,33.67,3.5,delivered
SHP17627,RT04,2018-11-26,9,91.78,7.1,delivered
SHP17628,RT04,2018-11-27,4,95.23,4.0,delivered
SHP17629,RT04,2018-11-28,7,59.99,4.1,delivered
SHP17630,RT01,2018-11-29,11,62.78,4.4,delivered
SHP17631,RT03,2018-11-30,13,48.93,3.8,delivered
SHP17632,RT04,2018-12-01,13,91.17,4.9,delivered
SHP17633,RT02,2018-12-02,9,66.34,6.2,delivered
SHP17634,RT04,2018-12-03,7,67.03,1.6,delivered
SHP17635,RT03,2018-12-04,14,39.35,4.9,in_transit
SHP17636,RT02,2018-12-05,16,68.03,5.0,in_transit
SHP17637,RT04,2018-12-06,13,40.08,5.9,delivered
SHP17638,RT01,2018-12-07,12,35.79,4.5,delivered
SHP17639,RT02,2018-12-08,9,54.69,5.7,delivered
SHP17640,RT04,2018-12-09,4,56.62,2.8,in_transit
SHP17641,RT02,2018-12-10,15,84.56,6.2,delivered
SHP17642,RT01,2018-12-11,3,45.34,4.4,delivered
SHP17643,RT04,2018-12-12,13,71.84,2.3,delivered
SHP17644,RT01,2018-12-13,4,40.28,5.6,delivered
SHP17645,RT03,2018-12-14,7,68.8,2.8,delivered
SHP17646,RT02,2018-12-15,9,31.04,3.9,delivered
SHP17647,RT03,2018-12-16,12,94.42,-0.9,delivered
SHP17648,RT04,2018-12-17,11,64.38,7.5,delivered
SHP17649,RT02,2018-12-18,11,86.12,5.3,delivered
SHP17650,RT03,2018-12-19,14,57.04,3.7,delivered
SHP17651,RT03,2018-12-20,6,65.68,3.2,failed
SHP17652,RT04,2018-12-21,11,70.25,4.1,delivered
SHP17653,RT02,2018-12-22,9,42.34,4.3,in_transit
SHP17654,RT04,2018-12-23,14,61.84,3.6,delivered
SHP17655,RT04,2018-12-24,18,92.81,5.8,delivered
SHP17656,RT04,2018-12-25,12,40.25,6.1,in_transit
SHP17657,RT03,2018-12-26,9,80.01,2.6,delivered
SHP17658,RT02,2018-12-27,12,92.09,6.1,delivered
SHP17659,RT02,2018-12-28,10,93.95,3.4,delivered
SHP17660,RT04,2018-12-29,5,84.29,9.5,delivered
SHP17661,RT04,2018-12-30,12,38.33,5.0,delivered
SHP17662,RT01,2018-12-31,3,42.63,2.9,delivered
SHP17663,RT01,2019-01-01,8,62.54,7.0,delivered
SHP17664,RT04,2019-01-02,10,46.02,7.7,delivered
SHP17665,RT01,2019-01-03,11,67.89,3.3,in_transit
SHP17666,RT03,2019-01-04,7,39.52,5.8,delivered
SHP17667,RT02,2019-01-05,4,59.02,4.0,failed
SHP17668,RT04,2019-01-06,12,91.83,0.7,delivered
SHP17669,RT04,2019-01-07,11,54.29,3.9,delivered
SHP17670,RT01,2019-01-08,13,73.62,1.4,failed
SHP17671,RT01,2019-01-09,13,47.58,5.7,delivered
SHP17672,RT02,2019-01-10,10,95.63,4.0,delivered
SHP17673,RT02,2019-01-11,13,70.7,6.3,delivered
SHP17674,RT04,2019-01-12,5,30.71,6.2,failed
SHP17675,RT01,2019-01-13,13,50.46,5.6,delivered
SHP17676,RT04,2019-01-14,3,81.55,2.5,delivered
SHP17677,RT04,2019-01-15,11,30.08,4.0,delivered
SHP17678,RT04,2019-01-16,11,73.03,4.7,delivered
SHP17679,RT03,2019-01-17,9,49.84,2.4,delivered
SHP17680,RT02,2019-01-18,10,50.69,11.1,delivered
SHP17681,RT01,2019-01-19,13,57.85,2.5,delivered
SHP17682,RT04,2019-01-20,6,45.27,5.4,delivered
SHP17683,RT03,2019-01-21,17,61.32,5.4,in_transit
SHP17684,RT01,2019-01-22,21,86.06,3.4,delivered
SHP17685,RT02,2019-01-23,11,87.39,5.5,delivered
SHP17686,RT04,2019-01-24,10,81.26,6.0,in_transit
SHP17687,RT02,2019-01-25,14,40.8,6.1,delivered
SHP17688,RT03,2019-01-26,13,69.47,3.9,delivered
SHP17689,RT02,2019-01-27,10,39.55,4.1,delivered
SHP17690,RT02,2019-01-28,9,98.51,8.2,delivered
SHP17691,RT02,2019-01-29,14,93.19,6.7,delivered
SHP17692,RT02,2019-01-30,11,61.86,3.9,in_transit
SHP17693,RT02,2019-01-31,10,41.99,4.5,delivered
SHP17694,RT02,2019-02-01,9,89.31,8.1,delivered
SHP17695,RT04,2019-02-02,8,71.45,3.3,delivered
SHP17696,RT02,2019-02-03,12,87.96,8.0,delivered
SHP17697,RT04,2019-02-04,9,61.95,6.0,delivered
SHP17698,RT01,2019-02-05,10,76.75,0.6,failed
SHP17699,RT02,2019-02-06,15,77.5,5.2,in_transit
SHP17700,RT04,2019-02-07,15,82.51,4.8,in_transit
SHP17701,RT02,2019-02-08,1,33.51,4.9,delivered
SHP17702,RT02,2019-02-09,15,94.14,1.6,in_transit
SHP17703,RT04,2019-02-10,10,85.76,9.8,delivered
SHP17704,RT04,2019-02-11,7,79.85,3.7,in_transit
SHP17705,RT02,2019-02-12,5,61.41,4.1,delivered
SHP17706,RT01,2019-02-13,8,83.4,5.1,delivered
SHP17707,RT01,2019-02-14,5,41.14,4.4,delivered
SHP17708,RT01,2019-02-15,5,93.91,5.5,delivered
SHP17709,RT02,2019-02-16,5,31.01,8.5,failed
SHP17710,RT02,2019-02-17,12,82.52,4.0,in_transit
SHP17711,RT01,2019-02-18,7,71.01,-0.1,delivered
SHP17712,RT03,2019-02-19,8,36.94,4.0,delivered
SHP17713,RT01,2019-02-20,8,76.81,6.3,delivered
SHP17714,RT04,2019-02-21,15,77.86,7.1,delivered
SHP17715,RT01,2019-02-22,10,33.21,2.3,delivered
SHP17716,RT04,2019-02-23,12,53.96,4.9,in_transit
SHP17717,RT02,2019-02-24,15,67.92,2.0,delivered
SHP17718,RT04,2019-02-25,9,98.91,5.2,delivered
SHP17719,RT03,2019-02-26,8,84.98,4.8,delivered
SHP17720,RT01,2019-02-27,15,46.04,7.1,delivered
SHP17721,RT03,2019-02-28,11,95.2,7.2,delivered
SHP17722,RT04,2019-03-01,9,88.11,4.0,in_transit
SHP17723,RT04,2019-03-02,9,77.86,5.3,delivered
SHP17724,RT03,2019-03-03,12,54.0,6.9,delivered
SHP17725,RT03,2019-03-04,13,36.4,6.0,in_transit
SHP17726,RT02,2019-03-05,12,94.66,3.8,delivered
SHP17727,RT02,2019-03-06,7,87.43,5.5,delivered
SHP17728,RT02,2019-03-07,12,53.62,6.3,delivered
SHP17729,RT02,2019-03-08,8,90.15,5.0,delivered
SHP17730,RT03,2019-03-09,9,40.8,7.7,delivered
SHP17731,RT03,2019-03-10,8,50.44,7.1,delivered
SHP17732,RT04,2019-03-11,17,51.41,2.8,delivered
SHP17733,RT03,2019-03-12,9,55.8,6.8,delivered
SHP17734,RT04,2019-03-13,10,86.66,6.8,delivered
SHP17735,RT02,2019-03-14,11,49.01,4.9,delivered
SHP17736,RT02,2019-03-15,8,98.38,3.8,delivered
SHP17737,RT01,2019-03-16,13,37.77,4.7,delivered
SHP17738,RT03,2019-03-17,11,71.53,7.1,delivered
SHP17739,RT01,2019-03-18,10,53.77,4.6,delivered
SHP17740,RT01,2019-03-19,7,49.3,5.2,delivered
SHP17741,RT03,2019-03-20,10,57.76,4.4,delivered
SHP17742,RT01,2019-03-21,15,68.71,5.0,delivered
SHP17743,RT01,2019-03-22,10,33.17,6.3,delivered
SHP17744,RT02,2019-03-23,8,67.82,4.9,delivered
SHP17745,RT03,2019-03-24,8,47.64,3.5,delivered
SHP17746,RT03,2019-03-25,11,91.51,5.4,delivered
SHP17747,RT01,2019-03-26,8,67.88,6.4,delivered
SHP17748,RT03,2019-03-27,11,36.36,4.6,failed
SHP17749,RT02,2019-03-28,10,50.69,3.9,delivered
SHP17750,RT03,2019-03-29,12,50.2,2.6,delivered
SHP17751,RT02,2019-03-30,15,49.74,6.5,delivered
SHP17752,RT02,2019-03-31,15,38.4,0.7,in_transit
SHP17753,RT04,2019-04-01,10,47.94,3.9,delivered
SHP17754,RT02,2019-04-02,13,32.26,4.7,in_transit
SHP17755,RT03,2019-04-03,10,33.5,5.6,delivered
SHP17756,RT01,2019-04-04,15,73.28,3.7,delivered
SHP17757,RT01,2019-04-05,8,44.93,6.8,delivered
SHP17758,RT04,2019-04-06,8,40.47,4.5,delivered
SHP17759,RT02,2019-04-07,10,55.36,3.3,in_transit
SHP17760,RT02,2019-04-08,15,56.09,5.9,delivered
SHP17761,RT04,2019-04-09,12,74.56,5.3,failed
SHP17762,RT02,2019-04-10,15,77.61,5.3,in_transit
SHP17763,RT04,2019-04-11,12,98.99,4.4,delivered
SHP17764,RT04,2019-04-12,7,59.38,3.8,in_transit
SHP17765,RT04,2019-04-13,10,64.49,3.3,in_transit
SHP17766,RT04,2019-04-14,10,43.45,5.6,delivered
SHP17767,RT04,2019-04-15,7,53.85,5.8,delivered
SHP17768,RT02,2019-04-16,9,57.36,7.2,delivered
SHP17769,RT02,2019-04-17,6,99.58,3.2,in_transit
SHP17770,RT02,2019-04-18,6,87.89,8.1,in_transit
SHP17771,RT04,2019-04-19,11,86.1,7.5,failed
SHP17772,RT01,2019-04-20,9,99.18,8.6,delivered
SHP17773,RT03,2019-04-21,10,46.56,6.8,in_transit
SHP17774,RT04,2019-04-22,17,73.61,3.7,in_transit
SHP17775,RT03,2019-04-23,12,33.84,3.9,delivered
SHP17776,RT04,2019-04-24,6,71.22,6.3,delivered
SHP17777,RT04,2019-04-25,10,61.18,4.1,delivered
SHP17778,RT04,2019-04-26,6,93.51,4.3,delivered
SHP17779,RT04,2019-04-27,13,51.3,7.1,delivered
SHP17780,RT04,2019-04-28,12,72.44,9.9,in_transit
SHP17781,RT02,2019-04-29,9,45.59,6.9,delivered
SHP17782,RT01,2019-04-30,15,58.2,9.6,delivered
SHP17783,RT04,2019-05-01,5,96.9,0.9,in_transit
SHP17784,RT04,2019-05-02,14,40.94,5.1,delivered
SHP17785,RT04,2019-05-03,12,73.3,7.4,delivered
SHP17786,RT04,2019-05-04,7,62.94,1.7,delivered
SHP17787,RT03,2019-05-05,6,59.7,4.4,failed
SHP17788,RT03,2019-05-06,12,43.51,3.2,delivered
SHP17789,RT02,2019-05-07,11,43.4,2.1,delivered
SHP17790,RT01,2019-05-08,5,96.56,3.9,delivered
SHP17791,RT04,2019-05-09,12,64.21,3.9,delivered
SHP17792,RT04,2019-05-10,8,37.03,3.5,delivered
SHP17793,RT01,2019-05-11,8,78.84,6.0,delivered
SHP17794,RT04,2019-05-12,9,80.58,4.5,delivered
SHP17795,RT03,2019-05-13,13,90.74,3.9,delivered
SHP17796,RT02,2019-05-14,12,32.12,3.9,in_transit
SHP17797,RT03,2019-05-15,11,48.33,8.1,delivered
SHP17798,RT03,2019-05-16,9,43.43,7.6,delivered
SHP17799,RT01,2019-05-17,12,39.17,5.7,in_transit
SHP17800,RT01,2019-05-18,7,42.67,3.2,delivered
SHP17801,RT03,2019-05-19,16,81.61,8.5,delivered
SHP17802,RT02,2019-05-20,8,30.43,4.7,delivered
SHP17803,RT01,2019-05-21,9,59.11,7.6,delivered
SHP17804,RT02,2019-05-22,16,78.85,7.4,failed
SHP17805,RT04,2019-05-23,10,49.0,8.5,in_transit
SHP17806,RT04,2019-05-24,9,53.02,7.3,delivered
SHP17807,RT04,2019-05-25,9,89.71,4.3,delivered
SHP17808,RT03,2019-05-26,13,87.79,0.4,delivered
SHP17809,RT04,2019-05-27,10,84.67,5.9,delivered
SHP17810,RT01,2019-05-28,12,62.37,4.1,in_transit
SHP17811,RT02,2019-05-29,8,72.77,9.0,delivered
SHP17812,RT02,2019-05-30,8,64.34,4.3,delivered
SHP17813,RT04,2019-05-31,12,41.66,5.6,in_transit
SHP17814,RT03,2019-06-01,12,33.58,6.9,delivered
SHP17815,RT03,2019-06-02,11,94.01,4.2,delivered
SHP17816,RT03,2019-06-03,7,30.99,5.4,failed
SHP17817,RT02,2019-06-04,8,94.51,4.7,delivered
SHP17818,RT04,2019-06-05,9,38.25,7.1,delivered
SHP17819,RT02,2019-06-06,9,39.04,4.0,delivered
SHP17820,RT03,2019-06-07,7,50.56,5.8,delivered
SHP17821,RT02,2019-06-08,9,71.51,11.2,delivered
SHP17822,RT03,2019-06-09,16,97.3,5.3,failed
SHP17823,RT04,2019-06-10,14,95.8,3.7,delivered
SHP17824,RT04,2019-06-11,8,55.47,6.1,failed
SHP17825,RT02,2019-06-12,10,67.77,-0.6,in_transit
SHP17826,RT03,2019-06-13,5,98.09,3.7,delivered
SHP17827,RT01,2019-06-14,4,70.16,4.5,delivered
SHP17828,RT01,2019-06-15,18,68.77,6.6,in_transit
SHP17829,RT02,2019-06-16,12,44.99,6.9,delivered
SHP17830,RT03,2019-06-17,6,56.82,4.0,delivered
SHP17831,RT02,2019-06-18,10,59.6,2.6,delivered
SHP17832,RT03,2019-06-19,13,64.86,4.4,delivered
SHP17833,RT04,2019-06-20,10,57.08,6.1,delivered
SHP17834,RT04,2019-06-21,9,49.03,4.9,in_transit
SHP17835,RT04,2019-06-22,10,58.14,4.7,delivered
SHP17836,RT03,2019-06-23,16,42.27,6.1,failed
SHP17837,RT03,2019-06-24,15,41.93,6.5,in_transit
SHP17838,RT02,2019-06-25,20,47.21,2.5,delivered
SHP17839,RT03,2019-06-26,12,89.44,6.6,failed
SHP17840,RT02,2019-06-27,13,66.53,6.9,failed
SHP17841,RT03,2019-06-28,17,90.98,6.1,delivered
SHP17842,RT04,2019-06-29,11,62.65,1.3,failed
SHP17843,RT02,2019-06-30,6,39.3,8.9,delivered
SHP17844,RT04,2019-07-01,8,87.78,5.6,delivered
SHP17845,RT03,2019-07-02,6,38.51,3.8,delivered
SHP17846,RT01,2019-07-03,13,89.09,1.2,delivered
SHP17847,RT03,2019-07-04,9,80.46,-0.7,in_transit
SHP17848,RT01,2019-07-05,10,71.22,6.4,delivered
SHP17849,RT02,2019-07-06,14,46.03,3.2,delivered
SHP17850,RT01,2019-07-07,4,91.64,3.4,in_transit
SHP17851,RT04,2019-07-08,8,46.72,9.0,in_transit
SHP17852,RT02,2019-07-09,11,69.55,5.7,delivered
SHP17853,RT03,2019-07-10,8,50.05,1.8,delivered
SHP17854,RT03,2019-07-11,12,93.82,3.5,failed
SHP17855,RT03,2019-07-12,12,79.97,2.0,delivered
SHP17856,RT01,2019-07-13,10,59.79,3.0,in_transit
SHP17857,RT01,2019-07-14,15,57.37,3.7,delivered
SHP17858,RT03,2019-07-15,11,55.0,8.6,delivered
SHP17859,RT04,2019-07-16,6,81.68,2.8,delivered
SHP17860,RT03,2019-07-17,13,46.9,7.0,delivered
SHP17861,RT02,2019-07-18,4,81.71,2.1,in_transit
SHP17862,RT01,2019-07-19,7,33.62,4.6,in_transit
SHP17863,RT01,2019-07-20,15,80.62,3.1,delivered
SHP17864,RT01,2019-07-21,7,36.5,3.8,delivered
SHP17865,RT03,2019-07-22,9,30.96,6.1,delivered
SHP17866,RT04,2019-07-23,16,91.03,1.7,delivered
SHP17867,RT01,2019-07-24,10,56.91,3.0,delivered
SHP17868,RT04,2019-07-25,11,92.36,5.0,delivered
SHP17869,RT04,2019-07-26,10,78.24,4.9,delivered
SHP17870,RT03,2019-07-27,11,80.64,9.1,delivered
SHP17871,RT03,2019-07-28,15,58.9,5.5,failed
SHP17872,RT02,2019-07-29,12,49.04,3.1,delivered
SHP17873,RT01,2019-07-30,7,86.67,7.0,delivered
SHP17874,RT04,2019-07-31,10,33.44,5.8,delivered
SHP17875,RT01,2019-08-01,5,50.57,2.3,in_transit
SHP17876,RT03,2019-08-02,9,35.53,4.2,failed
SHP17877,RT02,2019-08-03,6,45.2,6.7,delivered
SHP17878,RT02,2019-08-04,6,40.04,2.3,delivered
SHP17879,RT04,2019-08-05,12,41.48,4.6,delivered
SHP17880,RT03,2019-08-06,12,57.19,6.6,in_transit
SHP17881,RT03,2019-08-07,13,66.54,4.8,delivered
SHP17882,RT03,2019-08-08,11,32.57,7.4,in_transit
SHP17883,RT01,2019-08-09,11,80.91,4.1,delivered
SHP17884,RT02,2019-08-10,13,65.49,3.7,in_transit
SHP17885,RT04,2019-08-11,9,39.36,4.2,delivered
SHP17886,RT03,2019-08-12,12,82.01,1.4,delivered
SHP17887,RT01,2019-08-13,10,97.04,4.9,delivered
SHP17888,RT01,2019-08-14,18,59.2,8.3,delivered
SHP17889,RT02,2019-08-15,10,51.79,3.9,delivered
SHP17890,RT01,2019-08-16,2,80.85,7.5,delivered
SHP17891,RT03,2019-08-17,15,66.04,5.0,delivered
SHP17892,RT02,2019-08-18,10,37.13,6.0,delivered
SHP17893,RT04,2019-08-19,16,44.84,3.3,delivered
SHP17894,RT03,2019-08-20,15,89.06,4.1,delivered
SHP17895,RT03,2019-08-21,13,30.96,6.7,failed
SHP17896,RT01,2019-08-22,5,75.61,5.0,delivered
SHP17897,RT01,2019-08-23,12,89.44,4.3,delivered
SHP17898,RT04,2019-08-24,7,83.67,4.6,delivered
SHP17899,RT02,2019-08-25,8,33.19,7.2,delivered
SHP17900,RT01,2019-08-26,7,76.62,4.1,delivered
SHP17901,RT04,2019-08-27,11,37.74,7.6,in_transit
SHP17902,RT04,2019-08-28,8,40.45,10.3,delivered
SHP17903,RT02,2019-08-29,14,75.75,4.2,delivered
SHP17904,RT01,2019-08-30,6,52.34,3.1,failed
SHP17905,RT01,2019-08-31,9,83.68,5.7,delivered
SHP17906,RT01,2019-09-01,9,33.36,6.4,delivered
SHP17907,RT02,2019-09-02,11,85.39,2.5,delivered
SHP17908,RT01,2019-09-03,9,62.55,4.7,delivered
SHP17909,RT01,2019-09-04,11,30.03,6.0,delivered
SHP17910,RT04,2019-09-05,13,31.59,5.1,in_transit
SHP17911,RT01,2019-09-06,9,78.49,6.9,in_transit
SHP17912,RT03,2019-09-07,10,41.87,3.1,failed
SHP17913,RT03,2019-09-08,10,95.21,3.6,delivered
SHP17914,RT04,2019-09-09,10,49.05,4.1,delivered
SHP17915,RT01,2019-09-10,9,34.59,7.9,delivered
SHP17916,RT02,2019-09-11,6,38.48,6.3,delivered
SHP17917,RT01,2019-09-12,12,61.77,4.3,delivered
SHP17918,RT01,2019-09-13,12,50.15,6.5,delivered
SHP17919,RT04,2019-09-14,5,87.11,4.8,in_transit
SHP17920,RT04,2019-09-15,11,38.43,8.7,delivered
SHP17921,RT01,2019-09-16,4,33.32,2.9,delivered
SHP17922,RT03,2019-09-17,8,47.37,6.6,in_transit
SHP17923,RT04,2019-09-18,18,44.83,9.6,failed
SHP17924,RT03,2019-09-19,10,37.35,3.3,delivered
SHP17925,RT01,2019-09-20,15,95.59,3.4,delivered
SHP17926,RT03,2019-09-21,12,67.66,7.0,failed
SHP17927,RT03,2019-09-22,13,44.46,2.6,delivered
SHP17928,RT03,2019-09-23,6,33.64,1.5,delivered
SHP17929,RT01,2019-09-24,13,89.55,6.8,in_transit
SHP17930,RT02,2019-09-25,15,81.19,8.2,delivered
SHP17931,RT01,2019-09-26,9,53.04,5.9,delivered
SHP17932,RT03,2019-09-27,11,60.38,7.6,delivered
SHP17933,RT03,2019-09-28,7,71.9,8.2,in_transit
SHP17934,RT03,2019-09-29,8,69.46,11.1,delivered
SHP17935,RT01,2019-09-30,13,92.33,4.8,failed
SHP17936,RT01,2019-10-01,8,69.04,5.9,delivered
SHP17937,RT04,2019-10-02,3,97.62,5.3,delivered
SHP17938,RT03,2019-10-03,5,72.62,3.1,delivered
SHP17939,RT03,2019-10-04,7,49.11,2.9,delivered
SHP17940,RT01,2019-10-05,11,91.77,4.7,delivered
SHP17941,RT03,2019-10-06,8,76.95,6.0,delivered
SHP17942,RT03,2019-10-07,11,38.78,2.9,delivered
SHP17943,RT04,2019-10-08,13,55.96,3.6,failed
SHP17944,RT04,2019-10-09,8,71.91,5.1,delivered
SHP17945,RT03,2019-10-10,10,46.38,3.7,delivered
SHP17946,RT03,2019-10-11,10,80.83,7.5,delivered
SHP17947,RT04,2019-10-12,14,95.16,5.5,delivered
SHP17948,RT04,2019-10-13,9,68.5,6.2,delivered
SHP17949,RT03,2019-10-14,9,39.03,2.9,delivered
SHP17950,RT04,2019-10-15,12,84.34,3.5,delivered
SHP17951,RT02,2019-10-16,11,86.75,2.2,delivered
SHP17952,RT01,2019-10-17,8,55.61,7.6,in_transit
SHP17953,RT02,2019-10-18,12,46.48,2.6,in_transit
SHP17954,RT03,2019-10-19,4,100.0,0.8,failed
SHP17955,RT03,2019-10-20,14,98.23,7.2,delivered
SHP17956,RT02,2019-10-21,7,32.42,5.2,failed
SHP17957,RT01,2019-10-22,8,41.7,6.2,in_transit
SHP17958,RT01,2019-10-23,7,98.34,5.2,in_transit
SHP17959,RT04,2019-10-24,7,55.16,0.5,delivered
SHP17960,RT01,2019-10-25,6,56.45,10.8,delivered
SHP17961,RT04,2019-10-26,9,73.32,4.3,in_transit
SHP17962,RT04,2019-10-27,14,60.32,4.3,delivered
SHP17963,RT02,2019-10-28,10,65.18,4.9,delivered
SHP17964,RT01,2019-10-29,11,81.25,3.5,delivered
SHP17965,RT04,2019-10-30,9,30.61,2.9,delivered
SHP17966,RT01,2019-10-31,8,95.23,8.7,delivered
SHP17967,RT01,2019-11-01,8,69.11,5.9,failed
SHP17968,RT01,2019-11-02,5,68.64,6.8,delivered
SHP17969,RT04,2019-11-03,12,39.95,4.3,delivered
SHP17970,RT01,2019-11-04,12,72.0,3.5,delivered
SHP17971,RT02,2019-11-05,7,60.98,2.1,in_transit
SHP17972,RT02,2019-11-06,8,77.73,5.8,delivered
SHP17973,RT04,2019-11-07,11,35.23,6.0,delivered
SHP17974,RT01,2019-11-08,7,92.96,7.4,delivered
SHP17975,RT01,2019-11-09,8,85.79,6.3,delivered
SHP17976,RT03,2019-11-10,9,67.82,5.4,failed
SHP17977,RT03,2019-11-11,12,44.23,3.3,delivered
SHP17978,RT03,2019-11-12,7,55.64,2.1,delivered
